LapStartTime,LapNumber,LapTime,DriverNumber,Team,Compound,TyreLife,TrackStatus,Stint,DistanceToDriverAhead,DriverAhead,PitStatus,IsAccurate,NumberOfPitStops,Position,GapToLeader,IntervalToPositionAhead,LapsToLeader,Track,TotalLaps,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
2560.279,1,,77,Alfa Romeo,HARD,1.0,2,1,,,OutLap,False,0,16,11.026,0.234,0,Le Castellet,53,30.3,43.0,968.0,False,51.1,122,2.0
2560.279,1,,47,Haas F1 Team,MEDIUM,1.0,2,1,,,OutLap,False,0,14,10.078,0.225,0,Le Castellet,53,30.3,43.0,968.0,False,51.1,122,2.0
2560.279,1,,24,Alfa Romeo,MEDIUM,1.0,2,1,,,OutLap,False,0,19,11.939,0.276,0,Le Castellet,53,30.3,43.0,968.0,False,51.1,122,2.0
2560.279,1,,6,Williams,MEDIUM,1.0,2,1,,,OutLap,False,0,17,11.589,0.632,0,Le Castellet,53,30.3,43.0,968.0,False,51.1,122,2.0
2560.279,1,,22,AlphaTauri,MEDIUM,1.0,2,1,,,OutLap,False,0,20,19.072,7.133,0,Le Castellet,53,30.3,43.0,968.0,False,51.1,122,2.0
2560.279,1,,20,Haas F1 Team,MEDIUM,1.0,2,1,,,OutLap,False,0,13,9.853,0.402,0,Le Castellet,53,30.3,43.0,968.0,False,51.1,122,2.0
2560.279,1,,23,Williams,MEDIUM,1.0,2,1,,,OutLap,False,0,12,9.451,0.588,0,Le Castellet,53,30.3,43.0,968.0,False,51.1,122,2.0
2560.279,1,,16,Ferrari,MEDIUM,1.0,2,1,,,OutLap,False,0,1,0.0,0.0,0,Le Castellet,53,30.3,43.0,968.0,False,51.1,122,2.0
2663.939,2,98.127,16,Ferrari,MEDIUM,2.0,1,1,,,NoPit,True,0,1,0.0,0.0,0,Le Castellet,53,30.4,43.0,968.0,False,52.3,149,1.2
2664.979,2,98.33,1,Red Bull Racing,MEDIUM,2.0,1,1,94.87333333333027,16,NoPit,True,0,2,1.267,1.267,0,Le Castellet,53,30.4,43.0,968.0,False,52.3,149,1.2
2665.94,2,99.316,44,Mercedes,MEDIUM,2.0,1,1,79.65305555555642,1,NoPit,True,0,3,3.279,1.966,0,Le Castellet,53,30.4,43.0,968.0,False,52.3,149,1.2
2666.887,2,99.289,11,Red Bull Racing,MEDIUM,2.0,1,1,105.2316666666602,44,NoPit,True,0,4,4.22,0.941,0,Le Castellet,53,30.4,43.0,968.0,False,52.3,149,1.2
2667.947,2,99.9,14,Alpine,MEDIUM,2.0,1,1,26.874722222230048,11,NoPit,True,0,5,5.838,1.628,0,Le Castellet,53,30.4,43.0,968.0,False,52.3,149,1.2
2668.541,2,99.807,63,Mercedes,MEDIUM,2.0,1,1,51.63694444444263,14,NoPit,True,0,6,6.325,0.487,0,Le Castellet,53,30.4,43.0,968.0,False,52.3,149,1.2
2669.065,2,100.479,4,McLaren,MEDIUM,2.0,1,1,27.793611111111204,63,NoPit,True,0,7,7.576,1.214,0,Le Castellet,53,30.4,43.0,968.0,False,52.3,149,1.2
2669.823,2,100.948,3,McLaren,MEDIUM,2.0,1,1,44.46388888889214,4,NoPit,True,0,8,8.719,1.178,0,Le Castellet,53,30.4,43.0,968.0,False,52.3,149,1.2
2671.154,2,100.899,31,Alpine,MEDIUM,2.0,1,1,121.87138888888057,3,NoPit,True,0,9,10.043,1.324,0,Le Castellet,53,30.4,43.0,968.0,False,52.3,149,1.2
2672.22,2,100.753,18,Aston Martin,MEDIUM,4.0,1,1,35.527500000000146,31,NoPit,True,0,10,10.941,0.898,0,Le Castellet,53,30.4,43.0,968.0,False,52.3,149,1.2
2672.787,2,101.161,5,Aston Martin,MEDIUM,4.0,1,1,1.8058333333319752,20,NoPit,True,0,11,11.897,0.956,0,Le Castellet,53,30.4,43.0,968.0,False,52.3,149,1.2
2673.332,2,102.001,23,Williams,MEDIUM,2.0,1,1,14.44333333333634,47,NoPit,True,0,13,13.325,0.489,0,Le Castellet,53,30.4,43.0,968.0,False,52.3,149,1.2
2673.713,2,101.11,20,Haas F1 Team,MEDIUM,2.0,1,1,62.732222222221026,18,NoPit,True,0,12,12.862,0.925,0,Le Castellet,53,30.4,43.0,968.0,False,52.3,149,1.2
2673.966,2,101.579,47,Haas F1 Team,MEDIUM,2.0,1,1,51.23500000000695,5,NoPit,True,0,14,13.53,0.205,0,Le Castellet,53,30.4,43.0,968.0,False,52.3,149,1.2
2674.654,2,102.174,10,AlphaTauri,HARD,2.0,1,1,56.814722222217824,23,NoPit,True,0,15,14.836,1.306,0,Le Castellet,53,30.4,43.0,968.0,False,52.3,149,1.2
2674.832,2,102.929,77,Alfa Romeo,HARD,2.0,1,1,4.554166666665878,55,NoPit,True,0,17,15.771,0.733,0,Le Castellet,53,30.4,43.0,968.0,False,52.3,149,1.2
2675.498,2,102.934,6,Williams,MEDIUM,2.0,1,1,21.84972222221859,77,NoPit,True,0,18,16.396,0.637,0,Le Castellet,53,30.4,43.0,968.0,False,52.3,149,1.2
2675.55,2,101.355,55,Ferrari,HARD,2.0,1,1,27.609166666672536,10,NoPit,True,0,16,15.038,0.22,0,Le Castellet,53,30.4,43.0,968.0,False,52.3,149,1.2
2675.851,2,103.13,24,Alfa Romeo,MEDIUM,2.0,1,1,29.529999999999745,6,NoPit,True,0,19,16.942,0.546,0,Le Castellet,53,30.4,43.0,968.0,False,52.3,149,1.2
2682.988,2,100.24,22,AlphaTauri,MEDIUM,2.0,1,1,520.9822222222265,24,NoPit,True,0,20,21.185,4.243,0,Le Castellet,53,30.4,43.0,968.0,False,52.3,149,1.2
2762.066,3,98.699,16,Ferrari,MEDIUM,3.0,1,1,,,NoPit,True,0,1,0.0,0.0,0,Le Castellet,53,30.4,45.0,968.0,False,52.8,146,3.4
2763.309,3,98.117,1,Red Bull Racing,MEDIUM,3.0,1,1,125.36361111111,16,NoPit,True,0,2,0.685,0.685,0,Le Castellet,53,30.4,45.0,968.0,False,52.8,146,3.4
2765.256,3,99.62,44,Mercedes,MEDIUM,3.0,1,1,162.79777777778145,1,NoPit,True,0,3,4.241,3.404,0,Le Castellet,53,30.4,45.0,968.0,False,52.8,146,3.4
2766.176,3,99.427,11,Red Bull Racing,MEDIUM,3.0,1,1,112.72305555553612,44,NoPit,True,0,4,5.058,0.817,0,Le Castellet,53,30.4,45.0,968.0,False,52.8,146,3.4
2767.847,3,100.53,14,Alpine,MEDIUM,3.0,1,1,56.67750000002707,11,NoPit,True,0,6,7.794,0.741,0,Le Castellet,53,30.4,45.0,968.0,False,52.8,146,3.4
2768.348,3,99.389,63,Mercedes,MEDIUM,3.0,1,1,52.84361111110411,14,NoPit,True,0,5,7.015,2.077,0,Le Castellet,53,30.4,45.0,968.0,False,52.8,146,3.4
2769.544,3,100.356,4,McLaren,MEDIUM,3.0,1,1,77.65666666667494,63,NoPit,True,0,7,9.246,1.452,0,Le Castellet,53,30.4,45.0,968.0,False,52.8,146,3.4
2770.771,3,100.796,3,McLaren,MEDIUM,3.0,1,1,90.44333333331997,4,NoPit,True,0,8,10.816,1.618,0,Le Castellet,53,30.4,45.0,968.0,False,52.8,146,3.4
2772.053,3,100.621,31,Alpine,MEDIUM,3.0,1,1,125.9122222222104,3,NoPit,True,0,9,11.965,1.149,0,Le Castellet,53,30.4,45.0,968.0,False,52.8,146,3.4
2772.973,3,100.451,18,Aston Martin,MEDIUM,5.0,1,1,27.059722222233177,31,NoPit,True,0,10,12.693,0.728,0,Le Castellet,53,30.4,45.0,968.0,False,52.8,146,3.4
2773.948,3,100.34,5,Aston Martin,MEDIUM,5.0,1,1,12.600833333326591,20,NoPit,True,0,11,13.538,0.845,0,Le Castellet,53,30.4,45.0,968.0,False,52.8,146,3.4
2774.823,3,100.01,20,Haas F1 Team,MEDIUM,3.0,1,1,92.47666666666919,18,NoPit,True,0,12,14.334,0.633,0,Le Castellet,53,30.4,45.0,968.0,False,52.8,146,3.4
2775.333,3,100.395,23,Williams,MEDIUM,3.0,1,1,55.84166666667261,47,NoPit,True,0,13,15.195,0.861,0,Le Castellet,53,30.4,45.0,968.0,False,52.8,146,3.4
2775.545,3,100.774,47,Haas F1 Team,MEDIUM,3.0,1,1,79.26111111110367,5,NoPit,True,0,14,15.605,0.584,0,Le Castellet,53,30.4,45.0,968.0,False,52.8,146,3.4
2776.828,3,101.845,10,AlphaTauri,HARD,3.0,1,1,55.85027777776122,55,NoPit,True,0,16,17.999,1.806,0,Le Castellet,53,30.4,45.0,968.0,False,52.8,146,3.4
2776.905,3,99.779,55,Ferrari,HARD,3.0,1,1,6.377777777788651,23,NoPit,True,0,15,16.193,0.41,0,Le Castellet,53,30.4,45.0,968.0,False,52.8,146,3.4
2777.761,3,101.529,77,Alfa Romeo,HARD,3.0,1,1,99.49861111112114,10,NoPit,True,0,17,18.589,0.607,0,Le Castellet,53,30.4,45.0,968.0,False,52.8,146,3.4
2778.432,3,101.281,6,Williams,MEDIUM,3.0,1,1,22.178888888880465,77,NoPit,True,0,18,18.978,0.389,0,Le Castellet,53,30.4,45.0,968.0,False,52.8,146,3.4
2778.981,3,101.256,24,Alfa Romeo,MEDIUM,3.0,1,1,47.00916666667581,6,NoPit,True,0,19,19.689,0.493,0,Le Castellet,53,30.4,45.0,968.0,False,52.8,146,3.4
2783.228,3,100.619,22,AlphaTauri,MEDIUM,3.0,1,1,373.68750000001637,24,NoPit,True,0,20,23.105,3.606,0,Le Castellet,53,30.4,45.0,968.0,False,52.8,146,3.4
2860.765,4,98.088,16,Ferrari,MEDIUM,4.0,1,1,,,NoPit,True,0,1,0.0,0.0,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,109,2.7
2861.426,4,98.39,1,Red Bull Racing,MEDIUM,4.0,1,1,97.24499999999898,16,NoPit,True,0,2,0.987,0.987,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,109,2.7
2864.876,4,99.066,44,Mercedes,MEDIUM,4.0,1,1,288.791111111128,1,NoPit,True,0,3,5.158,4.171,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,109,2.7
2865.603,4,98.92,11,Red Bull Racing,MEDIUM,4.0,1,1,114.29861111106948,44,NoPit,True,0,4,5.883,0.7,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,109,2.7
2867.737,4,98.837,63,Mercedes,MEDIUM,4.0,1,1,112.19250000001193,11,NoPit,True,0,5,7.764,1.994,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,109,2.7
2868.377,4,99.156,14,Alpine,MEDIUM,4.0,1,1,33.52583333336224,63,NoPit,True,0,6,8.737,0.973,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,109,2.7
2869.9,4,100.078,4,McLaren,MEDIUM,4.0,1,1,120.55249999999432,14,NoPit,True,0,7,11.188,2.451,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,27,3.0
2871.567,4,100.293,3,McLaren,MEDIUM,4.0,1,1,119.92833333334056,4,NoPit,True,0,8,13.021,1.833,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,27,3.0
2872.674,4,99.948,31,Alpine,MEDIUM,4.0,1,1,129.11944444440087,3,NoPit,True,0,9,13.825,0.804,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,27,3.0
2873.424,4,100.102,18,Aston Martin,MEDIUM,6.0,1,1,8.120000000028085,31,NoPit,True,0,10,14.707,0.882,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,27,3.0
2874.288,4,100.078,5,Aston Martin,MEDIUM,6.0,1,1,33.28583333334609,20,NoPit,True,0,11,15.528,0.821,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,27,3.0
2874.833,4,100.145,20,Haas F1 Team,MEDIUM,4.0,1,1,48.645277777777665,18,NoPit,True,0,12,16.356,0.69,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,27,3.0
2875.728,4,100.423,23,Williams,MEDIUM,4.0,1,1,25.98333333334449,47,NoPit,True,0,13,17.356,1.152,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,27,3.0
2876.319,4,101.312,47,Haas F1 Team,MEDIUM,4.0,1,1,27.631111111069913,55,NoPit,True,0,15,18.943,0.826,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,27,3.0
2876.684,4,100.095,55,Ferrari,HARD,4.0,1,1,105.64333333334798,5,NoPit,True,0,14,18.117,0.723,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,27,3.0
2878.673,4,100.767,10,AlphaTauri,HARD,4.0,1,1,188.72777777777083,23,NoPit,True,0,16,20.675,1.732,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,27,3.0
2879.29,4,100.929,77,Alfa Romeo,HARD,4.0,1,1,73.2458333333525,10,NoPit,True,0,17,21.536,0.861,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,27,3.0
2879.713,4,101.089,6,Williams,MEDIUM,4.0,1,1,72.5777777777912,10,NoPit,True,0,18,21.979,0.549,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,27,3.0
2880.237,4,101.111,24,Alfa Romeo,MEDIUM,4.0,1,1,52.97472222222132,77,NoPit,True,0,19,22.522,0.543,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,27,3.0
2883.847,4,100.216,22,AlphaTauri,MEDIUM,4.0,1,1,331.7647222222258,24,NoPit,True,0,20,25.233,2.711,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,27,3.0
2958.853,5,99.097,16,Ferrari,MEDIUM,5.0,1,1,,,NoPit,True,0,1,0.0,0.0,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,38,1.7
2959.816,5,98.72,1,Red Bull Racing,MEDIUM,5.0,1,1,141.5838888888684,16,NoPit,True,0,2,0.737,0.737,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,38,1.7
2963.942,5,99.608,44,Mercedes,MEDIUM,5.0,1,1,309.24888888888745,1,NoPit,True,0,3,5.675,4.938,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,38,1.7
2964.523,5,99.683,11,Red Bull Racing,MEDIUM,5.0,1,1,115.51888888888061,44,NoPit,True,0,4,6.435,0.76,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,38,1.7
2966.574,5,99.6,63,Mercedes,MEDIUM,5.0,1,1,88.51361111110964,11,NoPit,True,0,5,8.267,1.911,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,38,1.7
2967.533,5,100.243,14,Alpine,MEDIUM,5.0,1,1,57.43166666671459,63,NoPit,True,0,6,9.858,1.592,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,38,1.7
2969.978,5,100.05,4,McLaren,MEDIUM,5.0,1,1,192.18444444446868,14,NoPit,True,0,7,12.141,2.258,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,38,1.7
2971.86,5,100.235,3,McLaren,MEDIUM,5.0,1,1,149.0066666666644,4,NoPit,True,0,8,14.159,2.018,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,38,1.7
2972.622,5,100.066,31,Alpine,MEDIUM,5.0,1,1,102.49833333327479,3,NoPit,True,0,9,14.794,0.635,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,38,1.7
2973.526,5,100.139,18,Aston Martin,MEDIUM,7.0,1,1,26.676111111144564,31,NoPit,True,0,10,15.749,0.955,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,38,1.7
2974.366,5,100.216,5,Aston Martin,MEDIUM,7.0,1,1,32.091944444488036,20,NoPit,True,0,11,16.647,0.898,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,38,1.7
2974.978,5,100.336,20,Haas F1 Team,MEDIUM,5.0,1,1,54.690555555520405,18,NoPit,True,0,12,17.443,0.796,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,38,1.7
2976.151,5,101.576,23,Williams,MEDIUM,5.0,1,1,85.81499999996959,55,NoPit,True,0,14,19.835,0.891,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,38,1.7
2976.779,5,100.063,55,Ferrari,HARD,5.0,1,1,110.52472222222787,5,NoPit,True,0,13,18.954,1.391,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,38,1.7
2977.631,5,100.644,47,Haas F1 Team,MEDIUM,5.0,1,1,31.906111111078644,23,NoPit,True,0,15,20.376,0.541,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,38,1.7
2979.44,5,100.789,10,AlphaTauri,HARD,5.0,1,1,162.39694444444467,47,NoPit,True,0,16,22.335,1.847,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,38,1.7
2980.219,5,100.601,77,Alfa Romeo,HARD,5.0,1,1,86.46888888891772,10,NoPit,True,0,17,22.934,0.581,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,38,1.7
2980.802,5,100.706,6,Williams,MEDIUM,5.0,1,1,23.914166666691017,77,NoPit,True,0,18,23.588,0.654,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,38,1.7
2981.348,5,100.779,24,Alfa Romeo,MEDIUM,5.0,1,1,47.36138888890491,6,NoPit,True,0,19,24.204,0.616,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,38,1.7
2984.063,5,100.672,22,AlphaTauri,MEDIUM,5.0,1,1,226.4150000000045,24,NoPit,True,0,20,26.808,2.604,0,Le Castellet,53,30.3,47.0,968.0,False,52.2,38,1.7
3057.95,6,98.61,16,Ferrari,MEDIUM,6.0,1,1,,,NoPit,True,0,1,0.0,0.0,0,Le Castellet,53,30.3,47.0,967.9,False,52.8,165,1.7
3058.536,6,98.634,1,Red Bull Racing,MEDIUM,6.0,1,1,104.55444444443856,16,NoPit,True,0,2,0.634,0.634,0,Le Castellet,53,30.3,47.0,967.9,False,52.8,165,1.7
3063.55,6,99.779,44,Mercedes,MEDIUM,6.0,1,1,363.63750000001164,1,NoPit,True,0,3,6.841,6.102,0,Le Castellet,53,30.3,47.0,967.9,False,52.8,165,1.7
3064.206,6,99.774,11,Red Bull Racing,MEDIUM,6.0,1,1,144.23027777778407,44,NoPit,True,0,4,7.598,0.757,0,Le Castellet,53,30.3,47.0,967.9,False,52.8,165,1.7
3066.174,6,99.927,63,Mercedes,MEDIUM,6.0,1,1,62.30499999997119,11,NoPit,True,0,5,9.584,2.064,0,Le Castellet,53,30.3,47.0,967.9,False,52.8,165,1.7
3067.776,6,100.069,14,Alpine,MEDIUM,6.0,1,1,108.93611111117934,63,NoPit,True,0,6,11.322,1.733,0,Le Castellet,53,30.3,47.0,967.9,False,52.8,165,1.7
3070.028,6,100.496,4,McLaren,MEDIUM,6.0,1,1,158.14861111108985,14,NoPit,True,0,7,13.999,2.677,0,Le Castellet,53,30.3,47.0,967.9,False,52.8,165,1.7
3072.095,6,100.36,3,McLaren,MEDIUM,6.0,1,1,168.595000000023,4,NoPit,True,0,8,15.909,1.882,0,Le Castellet,53,30.3,47.0,967.9,False,52.8,165,1.7
3072.688,6,100.285,31,Alpine,MEDIUM,6.0,1,1,95.46527777773736,3,NoPit,True,0,9,16.469,0.56,0,Le Castellet,53,30.3,47.0,967.9,False,52.8,165,1.7
3073.665,6,100.43,18,Aston Martin,MEDIUM,8.0,1,1,19.20027777778887,31,NoPit,True,0,10,17.569,1.1,0,Le Castellet,53,30.3,47.0,967.9,False,52.8,165,1.7
3074.582,6,100.344,5,Aston Martin,MEDIUM,8.0,1,1,13.243333333408373,20,NoPit,True,0,11,18.381,0.812,0,Le Castellet,53,30.3,47.0,967.9,False,52.8,165,1.7
3075.314,6,100.326,20,Haas F1 Team,MEDIUM,6.0,1,1,86.32249999996566,18,NoPit,True,0,12,19.272,0.782,0,Le Castellet,53,30.3,47.0,967.9,False,52.8,165,1.7
3076.842,6,99.942,55,Ferrari,HARD,6.0,1,1,91.54999999999927,5,NoPit,True,0,13,20.276,1.117,0,Le Castellet,53,30.3,47.0,967.9,False,52.8,165,1.7
3077.727,6,100.279,23,Williams,MEDIUM,6.0,1,1,67.51611111111924,47,NoPit,True,0,14,21.531,1.241,0,Le Castellet,53,30.3,47.0,967.9,False,52.8,165,1.7
3078.275,6,100.224,47,Haas F1 Team,MEDIUM,6.0,1,1,156.58888888884394,55,NoPit,True,0,15,21.99,0.486,0,Le Castellet,53,30.3,47.0,967.9,False,52.8,165,1.7
3080.229,6,100.801,10,AlphaTauri,HARD,6.0,1,1,109.63027777771276,23,NoPit,True,0,16,24.535,2.435,0,Le Castellet,53,30.3,47.0,967.9,False,52.8,165,1.7
3080.82,6,100.803,77,Alfa Romeo,HARD,6.0,1,1,76.30111111118458,10,NoPit,True,0,17,25.211,0.676,0,Le Castellet,53,30.3,47.0,967.9,False,52.8,165,1.7
3081.508,6,100.983,6,Williams,MEDIUM,6.0,1,1,43.93277777774347,77,NoPit,True,0,18,25.961,0.834,0,Le Castellet,53,30.3,47.0,967.9,False,52.8,165,1.7
3082.127,6,100.816,24,Alfa Romeo,MEDIUM,6.0,1,1,49.658055555566534,6,NoPit,True,0,19,26.41,0.449,0,Le Castellet,53,30.3,47.0,967.9,False,52.8,165,1.7
3084.735,6,100.944,22,AlphaTauri,MEDIUM,6.0,1,1,187.69805555559287,24,NoPit,True,0,20,29.142,2.732,0,Le Castellet,53,30.3,47.0,967.9,False,52.8,165,1.7
3156.56,7,99.288,16,Ferrari,MEDIUM,7.0,1,1,,,NoPit,True,0,1,0.0,0.0,0,Le Castellet,53,30.4,47.0,968.0,False,54.1,113,2.7
3157.17,7,99.219,1,Red Bull Racing,MEDIUM,7.0,1,1,118.32888888880552,16,NoPit,True,0,2,0.565,0.565,0,Le Castellet,53,30.4,47.0,968.0,False,54.1,113,2.7
3163.329,7,99.135,44,Mercedes,MEDIUM,7.0,1,1,406.54527777781186,1,NoPit,True,0,3,6.685,6.12,0,Le Castellet,53,30.4,47.0,968.0,False,54.1,113,2.7
3163.98,7,99.715,11,Red Bull Racing,MEDIUM,7.0,1,1,152.5772222223095,44,NoPit,True,0,4,7.939,1.239,0,Le Castellet,53,30.4,47.0,968.0,False,54.1,113,2.7
3166.101,7,99.79,63,Mercedes,MEDIUM,7.0,1,1,74.53944444433728,11,NoPit,True,0,5,10.086,2.139,0,Le Castellet,53,30.4,47.0,968.0,False,54.1,113,2.7
3167.845,7,100.261,14,Alpine,MEDIUM,7.0,1,1,121.2841666667664,63,NoPit,True,0,6,12.315,2.229,0,Le Castellet,53,30.4,47.0,968.0,False,54.1,113,2.7
3170.524,7,100.4,4,McLaren,MEDIUM,7.0,1,1,189.13194444440887,14,NoPit,True,0,7,15.139,2.824,0,Le Castellet,53,30.4,45.0,968.0,False,54.4,147,2.4
3172.455,7,101.733,3,McLaren,MEDIUM,7.0,1,1,164.05833333344344,4,NoPit,True,0,9,18.354,0.846,0,Le Castellet,53,30.4,45.0,968.0,False,54.4,147,2.4
3172.973,7,100.327,31,Alpine,MEDIUM,7.0,1,1,94.83499999988271,3,NoPit,True,0,8,17.508,2.369,0,Le Castellet,53,30.4,45.0,968.0,False,54.4,147,2.4
3174.095,7,100.753,18,Aston Martin,MEDIUM,9.0,1,1,26.854722222262353,31,NoPit,True,0,10,19.034,0.68,0,Le Castellet,53,30.4,45.0,968.0,False,54.4,147,2.4
3174.926,7,100.71,5,Aston Martin,MEDIUM,9.0,1,1,2.032777777843876,20,NoPit,True,0,11,19.803,0.769,0,Le Castellet,53,30.4,45.0,968.0,False,54.4,147,2.4
3175.64,7,100.799,20,Haas F1 Team,MEDIUM,7.0,1,1,91.97694444439549,18,NoPit,True,0,12,20.751,0.833,0,Le Castellet,53,30.4,45.0,968.0,False,54.4,147,2.4
3176.784,7,100.38,55,Ferrari,HARD,7.0,1,1,41.63388888897316,20,NoPit,True,0,13,21.368,0.698,0,Le Castellet,53,30.4,45.0,968.0,False,54.4,147,2.4
3178.006,7,100.884,23,Williams,MEDIUM,7.0,1,1,82.91111111114878,47,NoPit,True,0,14,23.1,1.732,0,Le Castellet,53,30.4,45.0,968.0,False,54.4,147,2.4
3178.499,7,101.206,47,Haas F1 Team,MEDIUM,7.0,1,1,187.1722222221797,55,NoPit,True,0,15,23.908,0.808,0,Le Castellet,53,30.4,45.0,968.0,False,54.4,147,2.4
3181.03,7,101.08,10,AlphaTauri,HARD,7.0,1,1,124.33555555547355,23,NoPit,True,0,16,26.32,2.314,0,Le Castellet,53,30.4,45.0,968.0,False,54.4,147,2.4
3181.623,7,101.332,77,Alfa Romeo,HARD,7.0,1,1,75.65583333343238,10,NoPit,True,0,17,27.171,0.835,0,Le Castellet,53,30.4,45.0,968.0,False,54.4,147,2.4
3182.491,7,101.028,6,Williams,MEDIUM,7.0,1,1,70.18222222212353,77,NoPit,True,0,18,27.84,0.603,0,Le Castellet,53,30.4,45.0,968.0,False,54.4,147,2.4
3182.943,7,101.176,24,Alfa Romeo,MEDIUM,7.0,1,1,28.592777777826996,6,NoPit,True,0,19,28.389,0.549,0,Le Castellet,53,30.4,45.0,968.0,False,54.4,147,2.4
3185.679,7,101.138,22,AlphaTauri,MEDIUM,7.0,1,1,182.745000000039,24,NoPit,True,0,20,30.992,2.694,0,Le Castellet,53,30.4,45.0,968.0,False,54.4,147,2.4
3255.848,8,98.964,16,Ferrari,MEDIUM,8.0,1,1,,,NoPit,True,0,1,0.0,0.0,0,Le Castellet,53,30.3,45.0,968.0,False,54.0,130,2.4
